index	tourEndTo	tourIndex	tourStartTo	tourEndFrom	tourEndRange	tourStartFrom	tourStartRange	text	place	travelIndex	travelEndDay	travelEndYear	travelStartDay	travelEndMonth	travelStartYear	travelStartMonth	lng	lat	forced	lte	gte	parent
4288	1733	1	1733	1733	FALSE	1733	FALSE	Rome (Jan.-Jun.)	Rome	2	0	1733	0	6	1733	1	12.4801802	41.8723889	FALSE			
4289	1787	1	1778	1787	FALSE	1778	FALSE	Rome (by Jul. 1778-Apr. 1787)	Rome	1	0	1787	0	4	1778	7	12.4801802	41.8723889	FALSE			
4289	1787	1	1778	1787	FALSE	1778	FALSE	Naples (Oct. 1779)	Naples	1	0	1779	0	10	1779	10	14.2681244	40.8517746				1
4291	1712	1	1704	1712	FALSE	1704	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1712-0-0	1704-0-0	
4292	1791	1	1790	1791	FALSE	1790	FALSE	Genoa	Genoa	1	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1790-10-0	1790-0-0	
4292	1791	1	1790	1791	FALSE	1790	FALSE	Leghorn	Leghorn	2	0	0	0	0	0	0	10.416111	43.520833	FALSE	1790-10-0	1790-0-0	
4292	1791	1	1790	1791	FALSE	1790	FALSE	Pisa	Pisa	3	0	0	0	0	0	0	10.4016888	43.7228386	FALSE	1790-10-0	1790-0-0	
4292	1791	1	1790	1791	FALSE	1790	FALSE	Florence	Florence	4	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1790-10-0	1790-0-0	
4292	1791	1	1790	1791	FALSE	1790	FALSE	Rome (c.Oct. 1790-Feb. 1791)	Rome	5	0	1791	0	2	1790	10	12.4801802	41.8723889	FALSE			
4292	1791	1	1790	1791	FALSE	1790	FALSE	Naples (by 9 Mar.- Apr.)	Naples	6	0	1791	9	4	1791	3	14.2681244	40.8517746	FALSE			
4292	1791	1	1790	1791	FALSE	1790	FALSE	Rome (May)	Rome	7	0	1791	0	5	1791	5	12.4801802	41.8723889	FALSE			
4293	1759	1	1758	1759	FALSE	1758	FALSE	Rome (by 11 Feb. 1758-May 1759-)	Rome	1	0	1759	11	5	1758	2	12.4801802	41.8723889	FALSE			
4294	1738	1	1738	1738	FALSE	1738	FALSE	Rome (17 Feb.; Sinclair jnl.MSS)	Rome	1	17	1738	17	2	1738	2	12.4801802	41.8723889	FALSE			
4296	1725	1	1724	1725	FALSE	1724	FALSE	Rome (by 23 Dec. 1724-21 Jan. 1725)	Rome	1	21	1725	23	1	1724	12	12.4801802	41.8723889	FALSE			
4296	1725	1	1724	1725	FALSE	1724	FALSE	Naples (Jan.-Feb.)	Naples	2	0	1725	0	2	1725	1	14.2681244	40.8517746	FALSE			
4296	1725	1	1724	1725	FALSE	1724	FALSE	Rome (by 17 Feb.-by 21 Apr.)	Rome	3	21	1725	17	4	1725	2	12.4801802	41.8723889	FALSE			
4296	1725	1	1724	1725	FALSE	1724	FALSE	Padua (18 Jun.)	Padua	4	18	1725	18	6	1725	6	11.8767611	45.4064349	FALSE			
4296	1725	1	1724	1725	FALSE	1724	FALSE	Venice (-Jul.-Sep.)	Venice	5	0	1725	0	9	1725	7	12.3155151	45.4408474	FALSE			
4297	1751	1	1751	1751	FALSE	1751	FALSE	Florence (Jan.)	Florence	1	0	1751	0	1	1751	1	11.2480006	43.7710332	FALSE			
4297	1775	2	1774	1775	FALSE	1774	FALSE	Florence (by 8 Oct. 1774-11 May 1775)	Florence	1	11	1775	8	5	1774	10	11.2480006	43.7710332	FALSE			
4297	1775	2	1774	1775	FALSE	1774	FALSE	Pisa (13 May)	Pisa	2	13	1775	13	5	1775	5	10.4016888	43.7228386	FALSE			
4298	1788	1	1788	1788	FALSE	1788	FALSE	Florence (Nov.; Danby jnl.MSS)	Florence	1	0	1788	0	11	1788	11	11.2480006	43.7710332	FALSE			
4300	1739	1	1736	1739	FALSE	1736	FALSE	Florence (-10 Mar. 1736)	Florence	1	10	1736	10	3	1736	3	11.2480006	43.7710332	FALSE			
4300	1739	1	1736	1739	FALSE	1736	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1736-3-0	1736-3-10	
4300	1739	1	1736	1739	FALSE	1736	FALSE	Naples (Mar. 1736-Apr. 1738)	Naples	3	0	1738	0	4	1736	3	14.2681244	40.8517746	FALSE			
4300	1739	1	1736	1739	FALSE	1736	FALSE	Florence (9 Apr. 1739-)	Florence	4	9	1739	9	4	1739	4	11.2480006	43.7710332	FALSE			
4300	1739	1	1736	1739	FALSE	1736	FALSE	Genoa (Aug.)	Genoa	5	0	1739	0	8	1739	8	8.946256	44.4056499	FALSE			
4300	1739	1	1736	1739	FALSE	1736	FALSE	Venice	Venice	6	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1739-0-0	1739-8-0	
4301	1689	1	1686	1689	FALSE	1686	FALSE	Pisa	Pisa	1	0	0	0	0	0	0	10.4016888	43.7228386	FALSE	1711-11-6	1686-0-0	
4301	1689	1	1686	1689	FALSE	1686	FALSE	Naples	Naples	2	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1711-11-6	1686-0-0	
4301	1689	1	1686	1689	FALSE	1686	FALSE	Venice	Venice	3	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1711-11-6	1686-0-0	
4301	1689	1	1686	1689	FALSE	1686	FALSE	Bologna	Bologna	4	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1711-11-6	1686-0-0	
4301	1713	2	1711	1713	FALSE	1711	FALSE	Turin (three weeks)	Turin	2	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1711-11-6	1686-0-0	
4301	1713	2	1711	1713	FALSE	1711	FALSE	Milan	Milan	3	0	0	0	0	0	0	9.1859243	45.4654219	FALSE	1711-11-6	1686-0-0	
4301	1713	2	1711	1713	FALSE	1711	FALSE	Bologna	Bologna	4	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1711-11-6	1686-0-0	
4301	1713	2	1711	1713	FALSE	1711	FALSE	"Florence (26 Oct.,)"	Florence	5	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1711-11-6	1686-0-0	
4301	1713	2	1711	1713	FALSE	1711	FALSE	Rome (6 Nov.)	Rome	6	6	1711	6	11	1711	11	12.4801802	41.8723889	FALSE			
4301	1713	2	1711	1713	FALSE	1711	FALSE	Naples (15 Nov. 1711-d. 15 Feb. 1713)	Naples	7	0	1713	15	2	1711	11	14.2681244	40.8517746	FALSE			
4302	1782	1	1782	1782	FALSE	1782	FALSE	Rome (by 18-28 Dec.)	Rome	1	28	1782	18	12	1782	12	12.4801802	41.8723889	FALSE			
4302	1784	2	1784	1784	FALSE	1784	FALSE	Naples (by 27 Jan.)	Naples	1	27	1784	27	1	1784	1	14.2681244	40.8517746	FALSE			
4302	1784	2	1784	1784	FALSE	1784	FALSE	Florence (22 Apr.)	Florence	2	22	1784	22	4	1784	4	11.2480006	43.7710332	FALSE			
4302	1784	2	1784	1784	FALSE	1784	FALSE	Turin (by 6 Jun.)	Turin	3	6	1784	6	6	1784	6	7.6868565	45.070312	FALSE			
4303	1721	1	1721	1721	FALSE	1721	FALSE	Marino (7 Oct.)	Marino	1	7	1721	7	10	1721	10	12.6585371	41.7700866	FALSE			
4303	1721	1	1721	1721	FALSE	1721	FALSE	Naples	Naples	2	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1721-0-0	1721-10-7	
4305	1719	1	1719	1719	FALSE	1719	FALSE	Padua (10 Sep.; Brown 1637)	Padua	1	10	1719	10	9	1719	9	11.8767611	45.4064349	FALSE			
4306	1713	1	1713	1713	FALSE	1713	FALSE	"Naples (his name,the year scratched at the entrance to the Catacombs in the church of S.Gennaro, Naples; Rawlinson jnl.MSS, 29 Jul. 1721)"	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1713-0-0	1713-0-0	
4307	1772	1	1770	1772	FALSE	1770	FALSE	Vicenza (14 May 1771)	Vicenza	1	14	1771	14	5	1771	5	11.5354214	45.5454787	FALSE			
4307	1772	1	1770	1772	FALSE	1770	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1771-10-0	1771-5-14	
4307	1772	1	1770	1772	FALSE	1770	FALSE	Vermei (Oct. 1771)	Vermei	3	0	1771	0	10	1771	10			FALSE			
4310	1729	1	1728	1729	FALSE	1728	FALSE	Rome (by 18 Nov. 1728)	Rome	1	18	1728	18	11	1728	11	12.4801802	41.8723889	FALSE			
4310	1729	1	1728	1729	FALSE	1728	FALSE	Padua (13 Oct. 1729)	Padua	2	13	1729	13	10	1729	10	11.8767611	45.4064349	FALSE			
4311	1784	1	1784	1783	TRUE	1783	TRUE	Rome (Assheton list MSS)	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1783-0-0	1783-0-0	
4312	1740	1	1740	1740	FALSE	1740	FALSE	Florence (6 Jun.: Pomfret jnl.MSS)	Florence	1	6	1740	6	6	1740	6	11.2480006	43.7710332	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Turin	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1765-9-0	1765-0-0	
4313	1766	1	1765	1766	FALSE	1765	FALSE	Milan	Milan	2	0	0	0	0	0	0	9.1859243	45.4654219	FALSE	1765-9-0	1765-0-0	
4313	1766	1	1765	1766	FALSE	1765	FALSE	Venice (Sep. 1765)	Venice	3	0	1765	0	9	1765	9	12.3155151	45.4408474	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Padua	Padua	4	0	0	0	0	0	0	11.8767611	45.4064349	FALSE	1765-10-0	1765-9-0	
4313	1766	1	1765	1766	FALSE	1765	FALSE	Bologna	Bologna	5	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1765-10-0	1765-9-0	
4313	1766	1	1765	1766	FALSE	1765	FALSE	Loreto (Oct.)	Loreto	6	0	1765	0	10	1765	10	13.6065668	43.4396423	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Rome (Oct.)	Rome	7	0	1765	0	10	1765	10	12.4801802	41.8723889	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Naples (Nov. 1765-Mar. 1766)	Naples	8	0	1766	0	3	1765	11	14.2681244	40.8517746	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Rome (21 Mar.-14 Apr.)	Rome	9	14	1766	21	4	1766	3	12.4801802	41.8723889	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Florence (19 Apr.-6 May)	Florence	10	6	1766	19	5	1766	4	11.2480006	43.7710332	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Bologna (9 May)	Bologna	11	9	1766	9	5	1766	5	11.3426163	44.494887	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Alexandria (12 May)	Alexandria	12	12	1766	12	5	1766	5	8.6116796	44.9072727	FALSE			
4313	1766	1	1765	1766	FALSE	1765	FALSE	Turin (14-19 May)	Turin	13	19	1766	14	5	1766	5	7.6868565	45.070312	FALSE			
4314	1732	1	1731	1732	FALSE	1731	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1731-11-0	1731-0-0	
4314	1732	1	1731	1732	FALSE	1731	FALSE	Florence (Nov. 1731-Apr. 1732)	Florence	2	0	1732	0	4	1731	11	11.2480006	43.7710332	FALSE			
4314	1732	1	1731	1732	FALSE	1731	FALSE	Leghorn	Leghorn	3	0	0	0	0	0	0	10.416111	43.520833	FALSE	1732-5-5	1732-4-0	
4314	1732	1	1731	1732	FALSE	1731	FALSE	Pisa (by 5 May)	Pisa	4	5	1732	5	5	1732	5	10.4016888	43.7228386	FALSE			
4315	1702	1	1701	1702	FALSE	1701	FALSE	Leghorn (4 Apr. 1701)	Leghorn	2	4	1701	4	4	1701	4	10.416111	43.520833	FALSE			
4315	1702	1	1701	1702	FALSE	1701	FALSE	Rome (Apr. 1701-14 Feb. 1702)	Rome	3	14	1702	0	2	1701	4	12.4801802	41.8723889	FALSE			
4315	1702	1	1701	1702	FALSE	1701	FALSE	Viterbo	Viterbo	4	0	0	0	0	0	0	12.107669	42.4206766	FALSE	1702-2-23	1702-2-14	
4315	1702	1	1701	1702	FALSE	1701	FALSE	Siena	Siena	5	0	0	0	0	0	0	11.3307574	43.318809	FALSE	1702-2-23	1702-2-14	
4315	1702	1	1701	1702	FALSE	1701	FALSE	Florence (23 Feb.)	Florence	6	23	1702	23	2	1702	2	11.2480006	43.7710332	FALSE			
4315	1702	1	1701	1702	FALSE	1701	FALSE	Leghorn (-7 Mar.)	Leghorn	7	7	1702	7	3	1702	3	10.416111	43.520833	FALSE			
4315	1702	1	1701	1702	FALSE	1701	FALSE	Portofino (9 Mar.)	Portofino	8	9	1702	9	3	1702	3	9.2097879	44.3031559	FALSE			
4315	1702	1	1701	1702	FALSE	1701	FALSE	Genoa	Genoa	9	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1702-0-0	1702-3-9	
4316	1740	1	1740	1740	FALSE	1740	FALSE	"Turin (betw. Oct. 1739,Sep. 1740; Spence Letters, 421)"	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1740-0-0	1740-0-0	
4317	1716	1	1716	1716	FALSE	1716	FALSE	Padua (6 Jan.; Brown 1494)	Padua	1	6	1716	6	1	1716	1	11.8767611	45.4064349	FALSE			
4318	1733	1	1732	1733	FALSE	1732	FALSE	Florence (-16 Nov. 1732)	Florence	1	16	1732	16	11	1732	11	11.2480006	43.7710332	FALSE			
4318	1733	1	1732	1733	FALSE	1732	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1732-11-29	1732-11-16	
4318	1733	1	1732	1733	FALSE	1732	FALSE	Naples (by 29 Nov. 1732)	Naples	3	29	1732	29	11	1732	11	14.2681244	40.8517746	FALSE			
4318	1733	1	1732	1733	FALSE	1732	FALSE	Florence (-31 Jan. 1733-)	Florence	4	31	1733	31	1	1733	1	11.2480006	43.7710332	FALSE			
4321	1722	1	1722	1722	FALSE	1722	FALSE	"Rome (19 Dec.: 'My Lord Cherborn, Irlandois'; SP 85/14, Walton)"	Rome	1	19	1722	19	12	1722	12	12.4801802	41.8723889	FALSE			
4322	1771	1	1771	1771	FALSE	1771	FALSE	Venice (2 Jul.)	Venice	1	2	1771	2	7	1771	7	12.3155151	45.4408474	FALSE			
4322	1771	1	1771	1771	FALSE	1771	FALSE	Florence	Florence	2	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1771-8-17	1771-7-2	
4322	1771	1	1771	1771	FALSE	1771	FALSE	Rome (by 17 Aug.-late Sep.)	Rome	3	0	1771	17	9	1771	8	12.4801802	41.8723889	FALSE			
4322	1771	1	1771	1771	FALSE	1771	FALSE	Naples (by 30 Sep.-9 Oct.)	Naples	4	9	1771	30	10	1771	9	14.2681244	40.8517746	FALSE			
4322	1771	1	1771	1771	FALSE	1771	FALSE	Rome (-18 Oct.)	Rome	5	18	1771	18	10	1771	10	12.4801802	41.8723889	FALSE			
4322	1771	1	1771	1771	FALSE	1771	FALSE	Turin (-7 Nov.)	Turin	6	7	1771	7	11	1771	11	7.6868565	45.070312	FALSE			
4323	1718	1	1717	1718	FALSE	1717	FALSE	Pesaro (by 19 May-Jun. 1717)	Pesaro	1	0	1717	19	6	1717	5	12.9155494	43.9124756	FALSE			
4323	1718	1	1717	1718	FALSE	1717	FALSE	Rome (12 Jun. 1717-)	Rome	2	12	1717	12	6	1717	6	12.4801802	41.8723889	FALSE			
4323	1718	1	1717	1718	FALSE	1717	FALSE	Urbino (-Mar. 1718)	Urbino	3	0	1718	0	3	1718	3	12.6365633	43.7262567	FALSE			
4323	1718	1	1717	1718	FALSE	1717	FALSE	Bologna	Bologna	4	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1718-3-30	1718-3-0	
4323	1718	1	1717	1718	FALSE	1717	FALSE	Piacenza	Piacenza	5	0	0	0	0	0	0	9.6865813	45.0473754	FALSE	1718-3-30	1718-3-0	
4323	1718	1	1717	1718	FALSE	1717	FALSE	Turin (by 30 Mar.)	Turin	6	30	1718	30	3	1718	3	7.6868565	45.070312	FALSE			
4324	1727	1	1726	1727	FALSE	1726	FALSE															
4324	1734	2	1734	1734	FALSE	1734	FALSE	Florence (-by 24 Aug.)	Florence	1	24	1734	24	8	1734	8	11.2480006	43.7710332	FALSE			
4324	1734	2	1734	1734	FALSE	1734	FALSE	Siena	Siena	2	0	0	0	0	0	0	11.3307574	43.318809	FALSE	1734-10-12	1734-8-24	
4324	1734	2	1734	1734	FALSE	1734	FALSE	Rome (by 12 Oct.-)	Rome	3	12	1734	12	10	1734	10	12.4801802	41.8723889	FALSE			
4324	1744	3	1738	1744	FALSE	1738	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1756-0-0	1734-10-12	
4324	1756	4	1750	1756	FALSE	1750	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1756-0-0	1734-10-12	
4325	1727	1	1722	1727	FALSE	1722	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1727-0-0	1722-0-0	
4325	1727	1	1722	1727	FALSE	1722	FALSE	Bologna (1727)	Bologna	2	0	1727	0	0	1727	0	11.3426163	44.494887	FALSE			
4326	1737	1	1735	1737	FALSE	1735	FALSE	"Rome (listed as a member of the Jacobite Lodge; Hughan, 37)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1737-0-0	1735-0-0	
4327	1739	1	1738	1739	FALSE	1738	FALSE	"Rome (he owned a Villa in Nero's garden; Samuel Crisp delivered a letter to him from his grandmother in England - Mrs Sheppard -,'admired , extreamly'; Macnaghten, 2, 4)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1739-0-0	1738-0-0	
4329	1712	1	1710	1712	FALSE	1710	FALSE	Leghorn (by 27 Nov. 1710)	Leghorn	1	27	1710	27	11	1710	11	10.416111	43.520833	FALSE			
4329	1712	1	1710	1712	FALSE	1710	FALSE	Florence (5 Jan.-Feb. 1711)	Florence	2	0	1711	5	2	1711	1	11.2480006	43.7710332	FALSE			
4329	1712	1	1710	1712	FALSE	1710	FALSE	Naples (-29 Feb. 1712)	Naples	3	29	1712	29	2	1712	2	14.2681244	40.8517746	FALSE			
4334	1786	1	1785	1786	FALSE	1785	FALSE	Rome (winter; Quin jnl.MSS)	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1786-0-0	1785-0-0	
4335	1734	1	1733	1734	FALSE	1733	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1733-11-4	1733-0-0	
4335	1734	1	1733	1734	FALSE	1733	FALSE	Florence (4 Nov. 1733-Sep. 1734)	Florence	2	0	1734	4	9	1733	11	11.2480006	43.7710332	FALSE			
4335	1734	1	1733	1734	FALSE	1733	FALSE	Turin	Turin	3	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1734-0-0	1734-9-0	
4336	1724	1	1724	1724	FALSE	1724	FALSE	Padua (17 Mar.: 'Jacobus Sherard.Anglus et Regiae Societatis Londiniensis Socius'; Brown 1736)	Padua	1	17	1724	17	3	1724	3	11.8767611	45.4064349	FALSE			
4337	1717	1	1717	1717	FALSE	1717	FALSE	Padua (28 May)	Padua	1	28	1717	28	5	1717	5	11.8767611	45.4064349	FALSE			
4337	1717	1	1717	1717	FALSE	1717	FALSE	Venice (12 Nov.)	Venice	2	12	1717	12	11	1717	11	12.3155151	45.4408474	FALSE			
4338	1768	1	1765	1768	FALSE	1765	FALSE	Turin (-d. by Jan. 1768)	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1768-0-0	1765-0-0	
4340	1744	1	1723	1744	FALSE	1723	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1744-0-0	1723-0-0	
4341	1779	1	1778	1779	FALSE	1778	FALSE	Rome (1 Oct. 1778)	Rome	1	1	1778	1	10	1778	10	12.4801802	41.8723889	FALSE			
4341	1779	1	1778	1779	FALSE	1778	FALSE	Naples (by 3 Feb. 1779)	Naples	2	3	1779	3	2	1779	2	14.2681244	40.8517746	FALSE			
4342	1757	1	1757	1757	FALSE	1757	FALSE	Leghorn (31 Jul.; Hervey (Aug.) Jnl	Leghorn	1	31	1757	31	7	1757	7	10.416111	43.520833	FALSE			
4343	1780	1	1780	1780	FALSE	1780	FALSE	"Naples (kept an hotel; Jones Memoirs, 95)"	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1780-0-0	1780-0-0	
4344	1792	1	1791	1792	FALSE	1791	FALSE	Rome (by 3 Nov. 1791)	Rome	1	3	1791	3	11	1791	11	12.4801802	41.8723889	FALSE			
4344	1792	1	1791	1792	FALSE	1791	FALSE	Naples	Naples	2	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1792-11-0	1791-11-3	
4344	1792	1	1791	1792	FALSE	1791	FALSE	Rome (Nov. 1792)	Rome	3	0	1792	0	11	1792	11	12.4801802	41.8723889	FALSE			
4345	1716	1	1716	1716	FALSE	1716	FALSE	Venice (by 7 Feb.)	Venice	1	7	1716	7	2	1716	2	12.3155151	45.4408474	FALSE			
4347	1732	1	1731	1732	FALSE	1731	FALSE	Milan (Oct.-6 Nov. 1731)	Milan	1	6	1731	0	11	1731	10	9.1859243	45.4654219	FALSE			
4347	1732	1	1731	1732	FALSE	1731	FALSE	Verona (8-12 Nov.)	Verona	2	12	1731	8	11	1731	11	10.9916215	45.4383842	FALSE			
4347	1732	1	1731	1732	FALSE	1731	FALSE	Padua (13-15 Nov.)	Padua	3	15	1731	13	11	1731	11	11.8767611	45.4064349	FALSE			
4347	1732	1	1731	1732	FALSE	1731	FALSE	Venice (15 Nov. 1731-3 Mar. 1732)	Venice	4	3	1732	15	3	1731	11	12.3155151	45.4408474	FALSE			
4347	1732	1	1731	1732	FALSE	1731	FALSE	Florence (11 Jul.-)	Florence	5	11	1732	11	7	1732	7	11.2480006	43.7710332	FALSE			
4348	1753	1	1753	1753	FALSE	1753	FALSE	"Rome (Jan.; Wicklow MSS, J. Russel, 16 Jan.)"	Rome	1	0	1753	0	1	1753	1	12.4801802	41.8723889	FALSE			
4349	1710	1	1710	1710	FALSE	1710	FALSE	"Leghorn (Sep.; signed letter approving appointment of a British chaplain; Lansd. 1041, f.6)"	Leghorn	1	0	1710	0	9	1710	9	10.416111	43.520833	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Turin (5-8 Sep. 1701)	Turin	2	0	0	5	0	1701	9	7.6868565	45.070312	FALSE	1701-9-11		
4350	1705	1	1701	1705	FALSE	1701	FALSE	Genoa (11-18 Sep.)	Genoa	3	18	1701	11	9	1701	9	8.946256	44.4056499	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Lucca (20-26 Sep.)	Lucca	4	26	1701	20	9	1701	9	10.4950609	43.8376211	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Pisa	Pisa	5	0	0	0	0	0	0	10.4016888	43.7228386	FALSE	1701-9-27	1701-9-26	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Leghorn (27 Sep.)	Leghorn	6	27	1701	27	9	1701	9	10.416111	43.520833	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Florence (29 Sep.-17 Nov.)	Florence	7	17	1701	29	11	1701	9	11.2480006	43.7710332	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Siena	Siena	8	0	0	0	0	0	0	11.3307574	43.318809	FALSE	1701-11-20	1701-11-17	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Rome (20 Nov. 1701-27 Apr. 1705)	Rome	9	27	1705	20	4	1701	11	12.4801802	41.8723889	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Terni	Terni	10	0	0	0	0	0	0	12.6426604	42.5636168	FALSE	1705-5-3	1705-4-27	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Spoleto	Spoleto	11	0	0	0	0	0	0	12.7344664	42.7305146	FALSE	1705-5-3	1705-4-27	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Loreto	Loreto	12	0	0	0	0	0	0	13.6065668	43.4396423	FALSE	1705-5-3	1705-4-27	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Rimini	Rimini	13	0	0	0	0	0	0	12.5695158	44.0678288	FALSE	1705-5-3	1705-4-27	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Ravenna	Ravenna	14	0	0	0	0	0	0	12.2035294	44.4183598	FALSE	1705-5-3	1705-4-27	
4350	1705	1	1701	1705	FALSE	1701	FALSE	Venice	Venice	15	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1705-5-3	1705-4-27	
4350	1705	1	1701	1705	FALSE	1701	FALSE	the Veneto (3 May-5 Jul.)	the Veneto	16	5	1705	3	7	1705	5	11.690976	45.7623333	FALSE			
4350	1705	1	1701	1705	FALSE	1701	FALSE	Bassano	Bassano	17	0	0	0	0	0	0	11.7272747	45.7657286	FALSE	1705-0-0	1705-7-5	
4351	1792	1	1792	1792	FALSE	1792	FALSE	Naples (by 16 Feb.)	Naples	1	16	1792	16	2	1792	2	14.2681244	40.8517746	FALSE			
4351	1792	1	1792	1792	FALSE	1792	FALSE	Venice (12-19 May)	Venice	2	19	1792	12	5	1792	5	12.3155151	45.4408474	FALSE			
4352	1740	1	1739	1740	FALSE	1739	FALSE	Florence (Dec. 1739-Jan. 1740)	Florence	1	0	1740	0	1	1739	12	11.2480006	43.7710332	FALSE			
4352	1740	1	1739	1740	FALSE	1739	FALSE	Venice (by 16 Mar.-Apr.)	Venice	2	0	1740	16	4	1740	3	12.3155151	45.4408474	FALSE			
4352	1740	1	1739	1740	FALSE	1739	FALSE	Rome (by 16 Apr.-Sep.)	Rome	3	0	1740	16	9	1740	4	12.4801802	41.8723889	FALSE			
4352	1740	1	1739	1740	FALSE	1739	FALSE	Florence (by 25 Sep.-10 Nov. 1740) [England Sep	Florence	4	10	1740	25	11	1740	9	11.2480006	43.7710332	FALSE			
4354	1751	1	1750	1751	FALSE	1750	FALSE	Florence (Jul. 1750)	Florence	1	0	1750	0	7	1750	7	11.2480006	43.7710332	FALSE			
4354	1751	1	1750	1751	FALSE	1750	FALSE	Rome (Jan. 1751)	Rome	2	0	1751	0	1	1751	1	12.4801802	41.8723889	FALSE			
4355	1704	1	1704	1704	FALSE	1704	FALSE	Rome (by 4 Jun. 1704)	Rome	1	4	1704	4	6	1704	6	12.4801802	41.8723889	FALSE			
4357	1746	1	1745	1746	FALSE	1745	FALSE	Rome (-14 Jul. 1745)	Rome	1	14	1745	14	7	1745	7	12.4801802	41.8723889	FALSE			
4357	1746	1	1745	1746	FALSE	1745	FALSE	Naples (Jul. 1745- 1746)	Naples	2	0	1746	0	0	1745	7	14.2681244	40.8517746	FALSE			
4358	1786	1	1786	1786	FALSE	1786	FALSE	Venice (16 Mar.)	Venice	1	16	1786	16	3	1786	3	12.3155151	45.4408474	FALSE			
4358	1786	1	1786	1786	FALSE	1786	FALSE	Ferrara (20 Mar.)	Ferrara	2	20	1786	20	3	1786	3	11.619787	44.8381237	FALSE			
4358	1786	1	1786	1786	FALSE	1786	FALSE	Bologna (21 Mar.)	Bologna	3	21	1786	21	3	1786	3	11.3426163	44.494887	FALSE			
4358	1786	1	1786	1786	FALSE	1786	FALSE	Florence (24 Mar.)	Florence	4	24	1786	24	3	1786	3	11.2480006	43.7710332	FALSE			
4358	1786	1	1786	1786	FALSE	1786	FALSE	Pisa	Pisa	5	0	0	0	0	0	0	10.4016888	43.7228386	FALSE	1786-4-6	1786-3-24	
