index	order	parents	heir	pupil	surviving	posthumous	illegitimate
2167		Charles Hadfield, inn-keeper in Florence	FALSE	FALSE	FALSE	FALSE	FALSE
2168		Charles Hadfield, inn-keeper in Florence	FALSE	FALSE	FALSE	FALSE	FALSE
2169		Charles Hadfield, inn-keeper in Florence	FALSE	FALSE	FALSE	FALSE	FALSE
2171	e.	Charles Hadfield, inn-keeper in Florence	FALSE	FALSE	FALSE	FALSE	FALSE
2173	o.	William Haggerston	FALSE	FALSE	FALSE	FALSE	FALSE
2174	e.	Sir Thomas Haggerston, 4th Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
2175	2nd	Sir Thomas Haggerston, 4th Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
2176	e.	Sir Carnaby Haggerston, 3rd Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
2188	e.	Sir John Hall	FALSE	FALSE	FALSE	FALSE	FALSE
2189	e.	Sir John Hall of Dunglass, co. Haddington	FALSE	FALSE	FALSE	FALSE	FALSE
2200		Sir William Hamilton	FALSE	FALSE	FALSE	FALSE	FALSE
2201	2nd	5th D. of Hamilton [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2202	9th	6th E. of Abercorn [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2203	2nd	6th D. of Hamilton [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2205		Henry Lyon, blacksmith, of Neston, Ches. (who d. 1765)	FALSE	FALSE	FALSE	FALSE	FALSE
2207	2nd	Alexander Hamilton of Murdieston Ho., Lan.	FALSE	FALSE	FALSE	FALSE	FALSE
2210	e.	James Hamilton of Tollymore, Co.Down	FALSE	FALSE	FALSE	FALSE	FALSE
2211	e.	4th D. of Hamilton	FALSE	FALSE	FALSE	FALSE	FALSE
2212	e.	5th D. of Hamilton [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2219	4th	Ld. Archibald Hamilton (who was bro. of 4th D. of Hamilton [S])	FALSE	FALSE	FALSE	FALSE	FALSE
2220		a Scotsman who assisted Robert Adam	FALSE	FALSE	FALSE	FALSE	FALSE
2221	3rd	Rev. Anthony Hamilton	FALSE	FALSE	FALSE	FALSE	FALSE
2223	yr.	James Hamilton of Tollymore, co. Down	FALSE	FALSE	FALSE	FALSE	FALSE
2228		Richard Hammett of Clovelly Court, Devon, and Edwinsford, Carm.	FALSE	FALSE	FALSE	FALSE	FALSE
2236	e.	Robert Trevor (who took name of Hampden 1754 and was cr. Vct. Hampden 1776)	FALSE	FALSE	FALSE	FALSE	FALSE
2239	e.	John Hanbury of Pontypool, Mon.	FALSE	FALSE	FALSE	FALSE	FALSE
2242	o.	William Hanmer	FALSE	FALSE	FALSE	FALSE	FALSE
2244		Sir Samuel Hannay, merchants	FALSE	FALSE	FALSE	FALSE	FALSE
2248	o.	Sir Simon Harcourt (who was cr. Vct. Harcourt 1721)	FALSE	FALSE	TRUE	FALSE	FALSE
2249	o.	Simon Harcourt	FALSE	FALSE	FALSE	FALSE	FALSE
2251		Thomas Hardwick, mason of New Brentford, Middx	FALSE	FALSE	FALSE	FALSE	FALSE
2255	2nd	Joseph Hare	FALSE	FALSE	FALSE	FALSE	FALSE
2257	e.	Robert Hare-Naylor of Hurstmonceaux, Sx.	FALSE	FALSE	FALSE	FALSE	FALSE
2258	4th	Jonathan Shipley, Bp. of St Asaph	FALSE	FALSE	FALSE	FALSE	FALSE
2262	o.	Capt. Robert Harland RN of Sproughton, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
2265	e.	Sir Henry Harpur	FALSE	FALSE	FALSE	FALSE	FALSE
2270	o.	1st E. of Harrington	FALSE	FALSE	TRUE	FALSE	FALSE
2276		a joiner of Richmond, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2280	e.	1st D. of Kent 1710	FALSE	FALSE	FALSE	FALSE	FALSE
2289	e.	3rd D. of Devonshire	FALSE	FALSE	FALSE	FALSE	FALSE
2290		Edward Hartopp (d. 1773)	FALSE	FALSE	FALSE	FALSE	FALSE
2294	e.	Robert Harvey	FALSE	FALSE	FALSE	FALSE	FALSE
2299	e.	John Hase of E. Dereham, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
2307	e.	2nd E. of Arran [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2309		1st Vct. Hatton	FALSE	FALSE	FALSE	FALSE	FALSE
2314	4th	Thomas Hawkins of Probus, Cornw.	FALSE	FALSE	FALSE	FALSE	FALSE
2317	1st	William Hay of Drummelzier	FALSE	FALSE	FALSE	FALSE	FALSE
2319	o.	James Hay of Edinburgh	FALSE	FALSE	FALSE	FALSE	FALSE
2322	3rd	7th E. of Kinnoull [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2323	2nd	Alexander Hay of Huntingdon	FALSE	FALSE	FALSE	FALSE	FALSE
2327	2nd	8th E. of Kinnoull [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2329	2nd	William Hay of Drummelzier	FALSE	FALSE	FALSE	FALSE	FALSE
2337	e.	Hopton Haynes	FALSE	FALSE	FALSE	FALSE	FALSE
2341	2nd	Thomas Head, butcher, of Carlisle	FALSE	FALSE	FALSE	FALSE	FALSE
2344	e.	1st E. of Bective [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2348	4th	Sir William Hedges	FALSE	FALSE	FALSE	FALSE	FALSE
2351		David Henderson a mason and architect of Sauchie in Scotland	FALSE	FALSE	FALSE	FALSE	FALSE
2353		George Fieschi Heneage of Hainton Hall, Lincs, gd.-s. of Thomas Heneage and Anna Maria Fieschi of Genoa	FALSE	FALSE	FALSE	FALSE	FALSE
2356	2nd	James Stuart, the Pretender	FALSE	FALSE	FALSE	FALSE	FALSE
2357	2nd	Hugh Henry of Lodge Park, Straffan, Co. Kildare	FALSE	FALSE	FALSE	FALSE	FALSE
2363	e.	10th E. of Pembroke	FALSE	FALSE	FALSE	FALSE	FALSE
2365	e.	8th E. of Pembroke	FALSE	FALSE	FALSE	FALSE	FALSE
2366	e.	James Herbert	FALSE	FALSE	FALSE	FALSE	FALSE
2372		Rev. Francis Foote and Catherine Mann, sis. of Sir Horace Mann	FALSE	FALSE	FALSE	FALSE	FALSE
2377	1st	6th D. of Somerset	FALSE	FALSE	TRUE	FALSE	FALSE
2379	2nd	John, B. Hervey of Ickworth, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
2380	o.	1st E. of Bristol	FALSE	FALSE	FALSE	FALSE	FALSE
2381		Judge John Hervey (1696-1764) of Reigate	FALSE	FALSE	FALSE	FALSE	FALSE
2383	10th	1st E. of Bristol	FALSE	FALSE	FALSE	FALSE	FALSE
2385	2nd	4th E. of Bristol	FALSE	FALSE	TRUE	FALSE	FALSE
2386	e.	John, Ld. Hervey of Ickworth Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
2387	1st	1st E. of Bristol	FALSE	FALSE	TRUE	FALSE	FALSE
2388	1st	4th E. Bristol	FALSE	FALSE	TRUE	FALSE	FALSE
2390	4th	John, Ld. Hervey of Ickworth, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
2392	e.	Sir Robert Hesilrige	FALSE	FALSE	FALSE	FALSE	FALSE
2393	3rd	Sir Arthur Hesilrige, 7th Bt., of Noseley, Leics.	FALSE	FALSE	FALSE	FALSE	FALSE
2394		Sir Arthur Hesilrige, 7th Bt. of Noseley	FALSE	FALSE	FALSE	FALSE	FALSE
2395	1st	Thomas Hesketh	FALSE	FALSE	TRUE	FALSE	FALSE
2401		Christopher Hewetson JP	FALSE	FALSE	FALSE	FALSE	FALSE
2412	2nd	Noah Hickey of Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
2416		Rev. William Hildyard of Rowley St Peter, York	FALSE	FALSE	FALSE	TRUE	FALSE
2417	e.	Sir Robert Hildyard	FALSE	FALSE	FALSE	FALSE	FALSE
2418		George Hill of Malmesbury, Wilts.	FALSE	FALSE	FALSE	FALSE	FALSE
2420	5th	Sir Rowland Hill of Hawkestone, Salop	FALSE	FALSE	FALSE	FALSE	FALSE
2422		Thomas Hill, see Thomas Cheap	FALSE	FALSE	FALSE	FALSE	FALSE
2424	2nd	Rowland Hill of Hawkstone, Salop	FALSE	FALSE	FALSE	FALSE	FALSE
2425	e.	Sir Rowland Hill of Hawkstone, Salop	FALSE	FALSE	FALSE	FALSE	FALSE
2426	e.	Samuel Barbour	FALSE	FALSE	FALSE	FALSE	FALSE
2430	2nd	Richard Hillary of Berkrigg, Yorks.	FALSE	FALSE	FALSE	FALSE	FALSE
2431	o.	1st. Vct. Hill [I] of Hillsborough, Co. Down	FALSE	FALSE	TRUE	FALSE	FALSE
2432		3rd E. of Sandwich	FALSE	FALSE	FALSE	FALSE	FALSE
2433	e.	John Hinchliffe	FALSE	FALSE	FALSE	FALSE	FALSE
2434	o.	Joseph Hinchliffe of Westminster	FALSE	FALSE	TRUE	FALSE	FALSE
2436	e.	1st E. Poulett	FALSE	FALSE	FALSE	FALSE	FALSE
2437	o.	William Hippisley of Yatton, Som.	FALSE	FALSE	TRUE	FALSE	FALSE
2439	e.	Henry Hoare of Stourton	FALSE	FALSE	FALSE	FALSE	FALSE
2440	e.	Henry Hoare of Stourhead, Wilts	FALSE	FALSE	TRUE	FALSE	FALSE
2443	2nd	William Hoare, the pastellist	FALSE	FALSE	FALSE	FALSE	FALSE
2445	o.	Sir Richard Hoare	FALSE	FALSE	FALSE	FALSE	FALSE
2447	4th	1st E. of Buckinghamshire	FALSE	FALSE	FALSE	FALSE	FALSE
2448	1st	1st E. of Buckinghamshire	FALSE	FALSE	TRUE	FALSE	FALSE
2452		John Hobhouse of Bristol	FALSE	FALSE	FALSE	FALSE	FALSE
2461	2nd	William Holbech of Farnborough, War.	FALSE	FALSE	FALSE	FALSE	FALSE
2462	e.	William Holbech of Farnborough, War	FALSE	FALSE	FALSE	FALSE	FALSE
2463	e.	R.-Adml. Francis Holburn	FALSE	FALSE	FALSE	FALSE	FALSE
2466		John, Ld. Darcy	FALSE	FALSE	FALSE	FALSE	FALSE
2467	o.	3rd E. of Holderness	FALSE	FALSE	TRUE	FALSE	FALSE
2471	2nd	Sir Stephen Fox	FALSE	FALSE	TRUE	FALSE	FALSE
2473		2nd B. Holland	FALSE	FALSE	FALSE	FALSE	FALSE
2474		Henry Holland of Fulham	FALSE	FALSE	FALSE	FALSE	FALSE
2477	1st	Nathaniel Hollis	FALSE	FALSE	TRUE	FALSE	FALSE
2478		George Holman and Hon. Anastasia Stafford-Howard	FALSE	FALSE	FALSE	FALSE	FALSE
2480		Maj.-Gen. Richard Holmes	FALSE	FALSE	FALSE	FALSE	FALSE
2482	1st	Isaac Holroyd of co. Meath	FALSE	FALSE	TRUE	FALSE	FALSE
2484	e.	Rowland Holt of Redgrave	FALSE	FALSE	FALSE	FALSE	FALSE
2487		9th E. of Home	FALSE	FALSE	TRUE	FALSE	FALSE
2488	1st	Rev. Ninian Home (d. 1744)	FALSE	FALSE	TRUE	FALSE	FALSE
2491	o.	Henry Home, Lord Kames (Scottish Ld. of session)	FALSE	FALSE	FALSE	FALSE	FALSE
2492	5th	Nathaniel Hone, merchant of Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
2501		John Hope, merchant banker of Amsterdam	FALSE	FALSE	FALSE	FALSE	FALSE
2502	e.	2nd E. of Hopetoun [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2503	5th	2nd E. of Hopetoun [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2504		John Hope, merchant banker of Amsterdam	FALSE	FALSE	FALSE	FALSE	FALSE
2505	1st	2nd E. of Hopetoun [S]	FALSE	FALSE	TRUE	FALSE	FALSE
2507		1st E. of Hopetoun [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2508		John Hope	FALSE	FALSE	FALSE	FALSE	FALSE
2509	e.	John Hope, merchant banker of Amsterdam	FALSE	FALSE	FALSE	FALSE	FALSE
2513	2nd	1st E. of Hopetoun [S]	FALSE	FALSE	TRUE	FALSE	FALSE
2514		Hon. Charles Hope-Weir (1710-91)	FALSE	FALSE	FALSE	FALSE	FALSE
2519		Hew Dalrymple, Ld. Drummore (Scottish Ld. of session)	FALSE	FALSE	FALSE	FALSE	FALSE
2520	3rd	John Horne of Soho	FALSE	FALSE	FALSE	FALSE	FALSE
2523		Hercules Horsey of London	FALSE	FALSE	FALSE	FALSE	FALSE
2524	2nd	Josiah Hort, Abp. of Tuam	FALSE	FALSE	FALSE	FALSE	FALSE
2529		Sir Charles Hotham of Scarborough, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2530	o.	Sir Charles Hotham of Scarborough, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2531	3rd	Sir Beaumont Hotham, 7th Bt., of Scarborough, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2532	e.	Jacob Houblon of Hallingbury, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
2533	2nd	Jacob Houblon of Hallingbury, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
2536	o.	Sir John Houston	FALSE	FALSE	FALSE	FALSE	FALSE
2537		William Taylor of Hadham, Herts	FALSE	FALSE	FALSE	FALSE	FALSE
2540	2nd	Hon. Philip Howard of Buckenham, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
2541	o.	Hon. Charles Howard (later 9th E. of Suffolk)	FALSE	FALSE	FALSE	FALSE	FALSE
2543		John Howard of London	FALSE	FALSE	FALSE	FALSE	FALSE
2544	e.	Robert Howard, Bp. of Elphin	FALSE	FALSE	FALSE	FALSE	FALSE
2545	4th	Ld. Thomas Howard of Worksop (2nd s. of 6th D. of Norfolk)	FALSE	FALSE	FALSE	FALSE	FALSE
2549	1st	5th B. Howard of Effingham	FALSE	FALSE	TRUE	FALSE	FALSE
2550	2nd	John Howe of London	FALSE	FALSE	FALSE	FALSE	FALSE
2552		John Howe of Stowell, Glos	FALSE	FALSE	FALSE	FALSE	FALSE
2553	1st	John Howe of Stowell, Glos, later B. Chedworth	FALSE	FALSE	TRUE	FALSE	FALSE
2557		William Hucks	FALSE	FALSE	FALSE	FALSE	FALSE
2558		William Hucks of Knaresborough, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2563		Ignazio Hugford (d. 1719)	FALSE	FALSE	FALSE	FALSE	FALSE
2564		Ignazio Hugford (d. 1719)	FALSE	FALSE	FALSE	FALSE	FALSE
2566	3rd	Ignazio Hugford (d. 1719)	FALSE	FALSE	FALSE	FALSE	FALSE
2574	e.	Sir Abraham Hume	FALSE	FALSE	FALSE	FALSE	FALSE
2575	2nd	Joseph Hume of Ninewells, advocate	FALSE	FALSE	FALSE	FALSE	FALSE
2580	1st	Sir Philip Hungate	FALSE	FALSE	TRUE	FALSE	FALSE
2588	e.	9th E. of Huntingdon	FALSE	FALSE	FALSE	FALSE	FALSE
2589	1st	7th E. of Huntingdon by his 1st wife	FALSE	FALSE	TRUE	FALSE	FALSE
2590		7th E. of Huntingdon by his 2nd wife	FALSE	FALSE	FALSE	FALSE	FALSE
2591		Lionel, Ld. Huntingtower	TRUE	FALSE	FALSE	FALSE	FALSE
2592	o.	1st D. of Gordon [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2597	6th	John Hussey of Marnhill, Dorset	FALSE	FALSE	FALSE	FALSE	FALSE
2599		Lt.-Col. Alexander Hutcheson of Jedburgh, Rox.	FALSE	FALSE	FALSE	FALSE	FALSE
2613	3rd	Elijah Impey	FALSE	FALSE	FALSE	FALSE	FALSE
2614	o.	Sir John Ingleby of Ripley, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2623	e.	1st. B. Boston	FALSE	FALSE	FALSE	FALSE	FALSE
2625	2nd	Joseph Iremonger	FALSE	FALSE	FALSE	FALSE	FALSE
2629	1st	3rd Vct. Irwin [S] of Temple Newsam, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2631	o.	Lt.-Gen. Alexander Irwin	FALSE	FALSE	FALSE	FALSE	FALSE
2632	e.	Sir Justinian Isham	FALSE	FALSE	FALSE	FALSE	FALSE
2635	o.	Henry Izard of The Elms, nr. Charleston, South Carolina	FALSE	FALSE	TRUE	FALSE	FALSE
2641		Edward Jackson of Coventry, War	FALSE	FALSE	FALSE	FALSE	FALSE
2643	4th	the composer William Jackson of Exeter	FALSE	FALSE	FALSE	FALSE	FALSE
2647		Sir John Jacob of Bromley, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
2648		James II (d. 1701)	FALSE	FALSE	FALSE	FALSE	FALSE
2650		Haughton James of Hanover, Jamaica	FALSE	FALSE	FALSE	FALSE	FALSE
2652		Sir Cane James'	FALSE	FALSE	FALSE	FALSE	FALSE
2656	3rd	Claude Jamineau, merchant	FALSE	FALSE	FALSE	FALSE	FALSE
2668		William Jefferys, painter, of Maidstone, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
2677		William Jenkins, niece of Thomas Jenkins, the antiquary in Rome	FALSE	FALSE	FALSE	FALSE	FALSE
2680		William Jenkins	FALSE	FALSE	FALSE	FALSE	FALSE
2681	e.	1st E. of Liverpool	FALSE	FALSE	FALSE	FALSE	FALSE
2684		James Jennings of Shiplake, Oxon.	FALSE	FALSE	FALSE	FALSE	FALSE
2687	yst.	Sir George Jerningham, 5th Bt. of Costessey, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
2689	e.	2nd E. of Jersey	FALSE	FALSE	FALSE	FALSE	FALSE
2691		John Jervas	FALSE	FALSE	FALSE	FALSE	FALSE
2692	2nd	Swynfen Jervis of Meaford in Stone, Staffs	FALSE	FALSE	FALSE	FALSE	FALSE
2694		1st E. of Roden [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2695	e.	Paul Jodrell of Duffield, Derby.	FALSE	FALSE	FALSE	FALSE	FALSE
2697	e.	Thomas Johnes of Llanfair, Card.	FALSE	FALSE	FALSE	FALSE	FALSE
2699		John Middlehurst of Lancs	FALSE	FALSE	FALSE	FALSE	FALSE
2702	e.	1st M. of Annandale [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2704		Cudworth Johnston of York	FALSE	FALSE	FALSE	FALSE	FALSE
2715	2nd	a Welsh squire	FALSE	FALSE	FALSE	FALSE	FALSE
2722	yst.	Sir John Lister Kaye of Kirkheaton, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2724		George Keate of Isleworth, Mx.	FALSE	FALSE	FALSE	FALSE	FALSE
2729	e.	Henry Keene	FALSE	FALSE	FALSE	FALSE	FALSE
2732	3rd	10th Ld. Elphinstone [S]	FALSE	FALSE	TRUE	FALSE	FALSE
2733	2nd	8th E. Marischal	FALSE	FALSE	FALSE	FALSE	FALSE
2735		William Kekewich of Bowden Ho., Devon, and Islington, Mx	FALSE	FALSE	FALSE	FALSE	FALSE
2741	o.	Sir Charles Kemys of Cefn Mably, Glam.	FALSE	FALSE	FALSE	FALSE	FALSE
2747	2nd	Sir John Kennedy	FALSE	FALSE	TRUE	FALSE	FALSE
2758	2nd	2nd E. of Albemarle	FALSE	FALSE	FALSE	FALSE	FALSE
2760	yr.	1st M. of Lothian [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2762	3rd	3rd E. of Roxburghe [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2764		Samuel Kerrich DD	FALSE	FALSE	FALSE	FALSE	FALSE
2766		1st D. of Leinster	FALSE	FALSE	FALSE	FALSE	FALSE
2770	yr.	7th Vct. Kilmorey [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2771		1st Vct. Kilsyth [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2773	e.	1st B. King	FALSE	FALSE	FALSE	FALSE	FALSE
2775	o.	5th B. King	FALSE	FALSE	FALSE	FALSE	FALSE
2776	o.	6th B. King	FALSE	FALSE	FALSE	FALSE	FALSE
2781	o.	William Pierrepont, sty. E. of Kingston	FALSE	FALSE	FALSE	FALSE	FALSE
2782		Col. Thomas Chudleigh	FALSE	FALSE	FALSE	FALSE	FALSE
2783	7th	1st Vct. Kingston [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2787	5th	1st B. Kinnaird [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2788	1st	2nd B. Kinnaird [S]	FALSE	FALSE	TRUE	FALSE	FALSE
2789		7th E. of Kinnoull [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2792		John Joshua Kirby, with whom made jt. Clerk of Works at Richmond and Kew 1761	FALSE	FALSE	FALSE	FALSE	FALSE
2799	o.	Sir Wyndham-Knatchbull-Wyndham	FALSE	FALSE	FALSE	FALSE	FALSE
2800		Adml. Sir Joseph Knight by his 2nd wife, Phillipina	FALSE	FALSE	FALSE	FALSE	FALSE
2802	o.	1st B. Luxborough [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2803	yr.	Anthony Deane of Harwich	FALSE	FALSE	FALSE	FALSE	FALSE
2804	e.	Rev. Thomas Knight of Hereford	FALSE	FALSE	FALSE	FALSE	FALSE
2806	o.	Robert Knight	FALSE	FALSE	FALSE	FALSE	FALSE
2811	2nd	Valentine Knightley	FALSE	FALSE	FALSE	FALSE	FALSE
2815	3rd	John Kynaston MP	FALSE	FALSE	FALSE	FALSE	FALSE
2828	e.	John Lambton	FALSE	FALSE	FALSE	FALSE	FALSE
2830	o.	Thomas Mathew of Thomastown and Thurles Castle, Tipperary, and Llandaff, Glam.	FALSE	FALSE	FALSE	FALSE	FALSE
2833		1st E. of Belvidere [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2835	1st	Hercules Rowley	FALSE	FALSE	TRUE	FALSE	FALSE
2839	4th	Peter Langlois (c.1672-1737)	FALSE	FALSE	FALSE	FALSE	FALSE
2840	e.	Peter Langlois (c.1672-1737)	FALSE	FALSE	FALSE	FALSE	FALSE
2841	2nd	Peter Langlois, and probably the John Langlois who d. in London 1789	FALSE	FALSE	FALSE	FALSE	FALSE
2843		John Langton of Westminster	FALSE	FALSE	FALSE	FALSE	FALSE
2848	e.	Henry Lascelles of Harewood, Yorks, and Barbados	FALSE	FALSE	FALSE	FALSE	FALSE
2851		David Digues La Touche	FALSE	FALSE	FALSE	FALSE	FALSE
2852	1st	William Law, goldsmith, of Edinburgh	FALSE	FALSE	TRUE	FALSE	FALSE
2853		the financier John Law	FALSE	FALSE	FALSE	FALSE	FALSE
2862	2nd	Sir Henry Lawson, 4th Bt. of Brough Hall, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
2865	e.	Sir Wilfred Lawson	FALSE	FALSE	FALSE	FALSE	FALSE
2871		3rd E. of Carlisle	FALSE	FALSE	FALSE	FALSE	FALSE
2875	8th	1st E. of Lichfield	FALSE	FALSE	FALSE	FALSE	FALSE
2878	o.	Sir William Lee, Kt.	FALSE	FALSE	FALSE	FALSE	FALSE
2881	1st	1st D. of Leeds	FALSE	FALSE	TRUE	FALSE	FALSE
2882	o.	3rd D. of Leeds	FALSE	FALSE	FALSE	FALSE	FALSE
2885	o.	Joseph Leeson	FALSE	FALSE	FALSE	FALSE	FALSE
2886		1st E. of Milltown [I]	FALSE	FALSE	FALSE	FALSE	FALSE
2889		Anthony Lefroy	FALSE	FALSE	FALSE	FALSE	FALSE
2890	o.	Sir Thomas Legard	FALSE	FALSE	FALSE	FALSE	FALSE
2891	e.	Sir Digby Legard	FALSE	FALSE	FALSE	FALSE	FALSE
2893	e.	Hon. Heneage Legge, B. of the Exchequer	FALSE	FALSE	FALSE	FALSE	FALSE
2894	4th	1st E. of Dartmouth	FALSE	FALSE	FALSE	FALSE	FALSE
2900	1st	Sir Robert Leicester of Tabley, Ches.	FALSE	FALSE	TRUE	FALSE	FALSE
2901	1st	Sir Peter Leicester	FALSE	FALSE	TRUE	FALSE	FALSE
2910	1st	19th E. of Kildare [I]	FALSE	FALSE	TRUE	FALSE	FALSE
2918	2nd	2nd D. of Richmond	FALSE	FALSE	TRUE	FALSE	FALSE
2920	1st	1st E. of Pomfret	FALSE	FALSE	TRUE	FALSE	FALSE
2928	e.	Sir Nicholas L'Estrange of Hunstanton, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
2929	1st	Christopher Lethieullier, dir. of the Bank of England	FALSE	FALSE	TRUE	FALSE	FALSE
2931		John Lethieullier, a merchant	FALSE	FALSE	FALSE	FALSE	FALSE
2935	2nd	1st M. of Stafford	FALSE	FALSE	FALSE	FALSE	FALSE
2936		Sir Richard Levinge	FALSE	FALSE	FALSE	FALSE	FALSE
2941	o.	David Lewis	FALSE	FALSE	FALSE	FALSE	FALSE
2946	e.	2nd E. of Dartmouth	FALSE	FALSE	FALSE	FALSE	FALSE
2947	4th	Ralph Leycester of Toft Hall, Ches.	FALSE	FALSE	FALSE	FALSE	FALSE
2948	5th	Ralph Leycester of Toft Hall, Ches.	FALSE	FALSE	FALSE	FALSE	FALSE
2951	e.	Thomas Liddell	FALSE	FALSE	FALSE	FALSE	FALSE
2952	e.	Dennis Liddell	FALSE	FALSE	FALSE	FALSE	FALSE
2956	2nd	7th E. of Lincoln	FALSE	FALSE	FALSE	FALSE	FALSE
2957		2nd D. of Newcastle	FALSE	FALSE	TRUE	FALSE	FALSE
2960	yr.	Sir Alexander Lindsay, 3rd Bt. of Evelick, Perth.	FALSE	FALSE	FALSE	FALSE	FALSE
2964		Thomas Linley	FALSE	FALSE	FALSE	FALSE	FALSE
2965	o.	3rd E. of Callendar [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2966	e.	4th E. of Traquair [S]	FALSE	FALSE	FALSE	FALSE	FALSE
2967	yr.	Thomas Lipyeatt of Marlborough, Wilts	FALSE	FALSE	FALSE	FALSE	FALSE
2968	o.	Thomas Lipyeatt of Marlborough, Wilts	FALSE	FALSE	FALSE	FALSE	FALSE
2972		Maj.-Gen. Morough O'Brien of Carrisgogunnell, Limerick	FALSE	FALSE	FALSE	FALSE	FALSE
2973	o.	1st E. of Lismore [J]	FALSE	FALSE	FALSE	FALSE	FALSE
2977	2nd	Patrick Liston of Torbanehill, W. Lothian	FALSE	FALSE	FALSE	FALSE	FALSE
2982	e.	Peter Van Brugh Livingston	FALSE	FALSE	FALSE	FALSE	FALSE
2985		Philip Lloyd of Greenwich	FALSE	FALSE	FALSE	FALSE	FALSE
2992	o.	James Loch of Drylaw, Edinburgh	FALSE	FALSE	FALSE	FALSE	FALSE
2994	2nd	William Lock of Norbury, Surr.	FALSE	FALSE	FALSE	FALSE	FALSE
2999	e.	William Lock of Norbury Park	FALSE	FALSE	FALSE	FALSE	FALSE
3004		George Lockhart (1673-1731) of Carnwarth	FALSE	FALSE	FALSE	FALSE	FALSE
3005	e.	George Lockhart (1700-61) of Carnwath	FALSE	FALSE	FALSE	FALSE	FALSE
3006	2nd	George Lockhart (1700-61) of Carnwath	FALSE	FALSE	FALSE	FALSE	FALSE
3009		Wales 1714	FALSE	FALSE	FALSE	FALSE	FALSE
3010	yr.	Henry Lombe, weaver, of Norwich	FALSE	FALSE	FALSE	FALSE	FALSE
3012	yr.	Sir Robert Long, 6th Bt. of Draycot Cerne, Wilts	FALSE	FALSE	FALSE	FALSE	FALSE
3013		Beeston Long of Carshalton, Surr.	FALSE	FALSE	FALSE	FALSE	FALSE
3014	2nd	Charles Long of Hurts Hall, Saxmundham, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
3015	e.	Sir Robert Long	FALSE	FALSE	FALSE	FALSE	FALSE
3017	o.	Sir James Long	FALSE	FALSE	TRUE	FALSE	FALSE
3019	e.	2nd B. Longford [I]	FALSE	FALSE	FALSE	FALSE	FALSE
3020	1st	1st Vct. de Longueville	FALSE	FALSE	FALSE	FALSE	FALSE
3021	e.	1st Vct. Lonsdale of Lowther, Westmor.	FALSE	FALSE	FALSE	FALSE	FALSE
3024	1st	5th D. of Argyll [S]	FALSE	FALSE	TRUE	FALSE	FALSE
