index	text	travelIndex	place	tourIndex	forced	parent	travelEndDay	travelEndYear	travelEndMonth	travelStartDay	travelStartYear	travelStartMonth	lng	lat	tourEndTo	tourEndFrom	tourEndRange	tourStartTo	tourStartFrom	tourStartRange
4873	Florence (21 Oct. 1780)	1	Florence	1	FALSE		21	1780	10	21	1780	10	11.2480006	43.7710332	1781	1781	FALSE	1780	1780	FALSE
4873	Venice (31 Jan. 1781)	2	Venice	1	FALSE		31	1781	1	31	1781	1	12.3155151	45.4408474						
4874	Padua (10 Jun.: 'Come from Ye Battle of Almansa in Company with Coll.Worsley'; Brown 1311)	1	Padua	1	FALSE		10	1707	6	10	1707	6	11.8767611	45.4064349	1707	1707	FALSE	1707	1707	FALSE
4875	Turin (Sep. 1763)	2	Turin	1	FALSE		0	1763	9	0	1763	9	7.6868565	45.070312	1764	1764	FALSE	1763	1763	FALSE
4875	Genoa	3	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
4875	Milan (-5 Nov.)	4	Milan	1	FALSE		5	1763	11	5	1763	11	9.1859243	45.4654219						
4875	Parma (Nov.)	5	Parma	1	FALSE		0	1763	11	0	1763	11	10.3279036	44.801485						
4875	Florence (by 20 Nov.)	6	Florence	1	FALSE		20	1763	11	20	1763	11	11.2480006	43.7710332						
4875	Siena	7	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809						
4875	Rome	8	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
4875	Naples (late Dec. 1763-Feb. 1764)	9	Naples	1	FALSE		0	1764	2	0	1763	12	14.2681244	40.8517746						
4875	Rome (Mar.-Apr.)	10	Rome	1	FALSE		0	1764	4	0	1764	3	12.4801802	41.8723889						
4875	Bologna	11	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
4875	Padua (Jun.)	12	Padua	1	FALSE		0	1764	6	0	1764	6	11.8767611	45.4064349						
4875	Venice (Jun.-Jul.)	13	Venice	1	FALSE		0	1764	7	0	1764	6	12.3155151	45.4408474						
4875	Vicenza	14	Vicenza	1	FALSE		0	0	0	0	0	0	11.5354214	45.5454787						
4875	Verona	15	Verona	1	FALSE		0	0	0	0	0	0	10.9916215	45.4383842						
4876	Naples (by Mar.)	1	Naples	1	FALSE		0	1766	3	0	1766	3	14.2681244	40.8517746	1766	1766	FALSE	1766	1766	FALSE
4877	Rome (winter; Quin jnl.MSS)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1786	1786	FALSE	1785	1785	FALSE
4878	Padua (14/20 Dec. 1719)	1	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349	1720	1720	FALSE	1719	1719	FALSE
4878	Venice (22/29 Dec. 1719)	2	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
4878	Florence (-Aug. 1720)	3	Florence	1	FALSE		0	1720	8	0	1720	8	11.2480006	43.7710332						
4879	"Turin (betw. Oct. 1739-Sep. 1740; Spence Letters, 421)"	1	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1740	1740	FALSE	1739	1739	FALSE
4880	Milan (-5 Jan. 1733)	1	Milan	1	FALSE		5	1733	1	5	1733	1	9.1859243	45.4654219	1736	1736	FALSE	1733	1733	FALSE
4880	Venice (Jan.-Feb.)	2	Venice	1	FALSE		0	1733	2	0	1733	1	12.3155151	45.4408474						
4880	Padua (16 Jan.)	1	Padua	1		2	16	1733	1	16	1733	1	11.8767611	45.4064349						
4880	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
4880	Bologna (Apr./May)	2	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
4880	Venice (22 May-16 Jul.)	3	Venice	1	FALSE		16	1733	7	22	1733	5	12.3155151	45.4408474						
4880	Turin	4	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312						
4880	Florence (28 Nov. 1733-10 Jan. 1734-)	5	Florence	1	FALSE		10	1734	1	28	1733	11	11.2480006	43.7710332						
4880	Rome (by 23 Jan. 1734-Jan. 1736)	6	Rome	1	FALSE		0	1736	1	23	1734	1	12.4801802	41.8723889						
4880	Florence (by 31 Jan.)	7	Florence	1	FALSE		31	1736	1	31	1736	1	11.2480006	43.7710332						
4881	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1769	1769	FALSE	1769	1769	FALSE
4881	Rome	2	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
4881	Naples	3	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4881	Paestum	4	Paestum	1	FALSE		0	0	0	0	0	0	15.0071628	40.4231513						
4884	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1784	1784	FALSE	1752	1752	FALSE
4884	Naples	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4885	"Padua (4 Mar.: same day as Sir Lionel Pilkington, Sir Francis Dashwood,Richard Grenville; Brown 1896)"	1	Padua	1	FALSE		4	1731	3	4	1731	3	11.8767611	45.4064349	1731	1731	FALSE	1731	1731	FALSE
4886	Turin (4-5 Oct. 1793)	1	Turin	1	FALSE		0	0	0	4	1793	10	7.6868565	45.070312	1794	1794	FALSE	1793	1793	FALSE
4886	Rome (by 27 Jan. 1794)	2	Rome	1	FALSE		27	1794	1	27	1794	1	12.4801802	41.8723889						
4886	Venice (7-24 May)	3	Venice	1	FALSE		24	1794	5	7	1794	5	12.3155151	45.4408474						
4886	Rome	4	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
4886	Naples (Jun.)	5	Naples	1	FALSE		0	1794	6	0	1794	6	14.2681244	40.8517746						
4887	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1769	1769	FALSE	1737	1737	FALSE
4888	Florence (by 10 Sep. 1722-d. 2 Jan. 1753)	1	Florence	1	FALSE		0	1753	1	10	1722	9	11.2480006	43.7710332	1753	1753	FALSE	1722	1722	FALSE
4889	Rome (by 18 Jan.)	1	Rome	1	FALSE		18	1717	1	18	1717	1	12.4801802	41.8723889	1717	1717	FALSE	1717	1717	FALSE
4889	Naples (mid Mar.)	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4889	Padua (13 May)	3	Padua	1	FALSE		13	1717	5	13	1717	5	11.8767611	45.4064349						
4891	Venice (22 Apr.; ASV is 758)	1	Venice	1	FALSE		22	1766	4	22	1766	4	12.3155151	45.4408474	1766	1766	FALSE	1766	1766	FALSE
4892	"Venice (22-3 May: with his mother,sister; ASV is 774)"	1	Venice	1	FALSE		23	1795	5	22	1795	5	12.3155151	45.4408474	1795	1795	FALSE	1795	1795	FALSE
4893	Venice (1757-Aug. 1776)	1	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474	1797	1797	FALSE	1757	1757	FALSE
4893	Florence (1774)	1	Florence	1		1	0	1774	0	0	1774	0	11.2480006	43.7710332						
4893	Rome(1774)	2	Rome(1774)	1		1	0	1774	0	0	1774	0	12.8672237	41.9754165						
4893	Leghorn (9 Aug. 1776-June 1796)	1	Leghorn	1	FALSE		0	1796	6	9	1776	8	10.416111	43.520833						
4893	Rome (Nov.-Dec. 1796)	2	Rome	1	FALSE		0	1796	12	0	1796	11	12.4801802	41.8723889						
4893	Florence (-Apr. 1797)	3	Florence	1	FALSE		0	1797	4	0	1797	4	11.2480006	43.7710332						
4894	Leghorn	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1802	1802	FALSE	1790	1790	FALSE
4895	Turin (by 9 Sep. 1769)	1	Turin	1	FALSE		9	1769	9	9	1769	9	7.6868565	45.070312	1770	1770	FALSE	1769	1769	FALSE
4895	Rome (by Dec. 1769-22 Apr. 1770)	2	Rome	1	FALSE		22	1770	4	0	1769	12	12.4801802	41.8723889						
4895	Venice (22 May)	3	Venice	1	FALSE		22	1770	5	22	1770	5	12.3155151	45.4408474						
4895	Rome (c.Jun.)	1	Rome	2	FALSE		0	1775	6	0	1775	6	12.4801802	41.8723889	1775	1775	FALSE	1775	1775	FALSE
4896	"Rome ('one Udny expected soon , from London' in May 1781, proved 'to be the son of the Consul at Leghorn' ,; Add.36493, ff.174, 258; Irvine, 16 May, 22 Dec. 1781)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1781	1781	FALSE	1781	1781	FALSE
4896	"Leghorn (3 Jul.; 'Mr Udney the Consul's nephew din'd with me'; Porter MSS.; John Udny's only recorded nephew was Robert George Udny, d. 1830, s. of Ernest Udny.)"	1	Leghorn	2	FALSE		3	1788	7	3	1788	7	10.416111	43.520833	1788	1788	FALSE	1788	1788	FALSE
4898	Leghorn	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1786	1786	FALSE	1736	1736	FALSE
4900	Florence (by 12 Nov.-Dec. 1763)	1	Florence	1	FALSE		0	1763	12	12	1763	11	11.2480006	43.7710332	1764	1764	FALSE	1763	1763	FALSE
4900	Rome (by 17 Dec.)	2	Rome	1	FALSE		17	1763	12	17	1763	12	12.4801802	41.8723889						
4900	Naples (31 Dec. 1763-28 Mar. 1764)	3	Naples	1	FALSE		28	1764	3	31	1763	12	14.2681244	40.8517746						
4900	Rome (-11 May)	4	Rome	1	FALSE		11	1764	5	11	1764	5	12.4801802	41.8723889						
4900	Venice (May-Aug.)	5	Venice	1	FALSE		0	1764	8	0	1764	5	12.3155151	45.4408474						
4900	Parma (12 Aug.)	6	Parma	1	FALSE		12	1764	8	12	1764	8	10.3279036	44.801485						
4900	Bologna (19 Aug.)	7	Bologna	1	FALSE		19	1764	8	19	1764	8	11.3426163	44.494887						
4900	Florence (by 31 Aug.-21 Sep.)	8	Florence	1	FALSE		21	1764	9	31	1764	8	11.2480006	43.7710332						
4901	Capua (10 Mar.)	1	Capua	1	FALSE		10	1753	3	10	1753	3	14.2130486	41.1061258	1753	1753	FALSE	1753	1753	FALSE
4901	Turin (25 Jul.)	1	Turin	2	FALSE		25	1759	7	25	1759	7	7.6868565	45.070312	1759	1759	FALSE	1759	1759	FALSE
4901	Genoa (15 Sep.)]	2	Genoa	2	FALSE		15	1759	9	15	1759	9	8.946256	44.4056499						
4901				3											1767	1767	FALSE	1766	1766	FALSE
4901	Florence (by 30 Oct. 1773)	1	Florence	4	FALSE		30	1773	10	30	1773	10	11.2480006	43.7710332	1775	1775	FALSE	1773	1773	FALSE
4901	Rome (1774-5)	2	Rome	4	FALSE		0	1775	0	0	1774	0	12.4801802	41.8723889						
4902	"Rome (Jan. 1766-Apr. 1769: an attendant on the Young Pretender on his return to Rome in 1766, Urquhart left Rome in April 1769 with Andrew Lumisden,went to France; Dennistoun, 2:102-3, 120-1)"	1	Rome	1	FALSE		0	1769	4	0	1766	1	12.4801802	41.8723889	1769	1769	FALSE	1766	1766	FALSE
4903	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1747	1747	FALSE	1708	1708	FALSE
4904	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1787	1787	FALSE	1786	1786	FALSE
4906	Naples (d. 8 Feb.; CP)	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1724	1724	FALSE	1724	1724	FALSE
4907	Rome (by Nov.)	1	Rome	1	FALSE		0	1759	11	0	1759	11	12.4801802	41.8723889	1759	1759	FALSE	1759	1759	FALSE
4909	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1771	1771	FALSE	1763	1763	FALSE
4910	"Padua (26 Jun.: received as Doctor of medicine at University; Morpurgo, no.136)"	1	Padua	1	FALSE		26	1732	6	26	1732	6	11.8767611	45.4064349	1732	1732	FALSE	1732	1732	FALSE
4911	Milan (Apr.: Grey jnl.MSS 2)	1	Milan	1	FALSE		0	1788	4	0	1788	4	9.1859243	45.4654219	1788	1788	FALSE	1788	1788	FALSE
4912	Rome (21 Sep.: he witnessed the signing of Charles Jervas's will; Shrewsbury Jnl.)	1	Rome	1	FALSE		21	1704	9	21	1704	9	12.4801802	41.8723889	1704	1704	FALSE	1704	1704	FALSE
4914	Rome (by 18 Dec. 1782-23 Mar. 1783)	1	Rome	1	FALSE		23	1783	3	18	1782	12	12.4801802	41.8723889	1784	1784	FALSE	1783	1783	FALSE
4917	Padua (6 Sep.; Brown 1285)	1	Padua	1	FALSE		6	1706	9	6	1706	9	11.8767611	45.4064349	1706	1706	FALSE	1706	1706	FALSE
4920	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1753	1753	FALSE	1752	1752	FALSE
4920	Civitavecchia (Jan.)	2	Civitavecchia	1	FALSE		0	1752	1	0	1752	1	11.7954132	42.0924239						
4921	Florence (by May-10 Nov. 1779-)	1	Florence	1	FALSE		10	1779	11	0	1779	5	11.2480006	43.7710332	1780	1780	FALSE	1779	1779	FALSE
4921	Rome (-by 8 Jan. 1780)	2	Rome	1	FALSE		8	1780	1	8	1780	1	12.4801802	41.8723889						
4921	Naples (mid-Jan.)	3	Naples	1	FALSE		0	1780	1	0	1780	1	14.2681244	40.8517746						
4921	Rome (by 29 Apr.)	4	Rome	1	FALSE		29	1780	4	29	1780	4	12.4801802	41.8723889						
4921	Venice (3 Jul.)	5	Venice	1	FALSE		3	1780	7	3	1780	7	12.3155151	45.4408474						
4921	Turin (by 15 Oct.)	6	Turin	1	FALSE		15	1780	10	15	1780	10	7.6868565	45.070312						
4921	Rome	1	Rome	2	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1797	1797	FALSE	1797	1797	FALSE
4921	Naples (Apr.-Dec.)	2	Naples	2	FALSE		0	1797	12	0	1797	4	14.2681244	40.8517746						
4923	"Venice (19 Oct.-26 Nov.: 'Tommaso Filippo Vernon' with 'Piero Firaneij',; ASV is 758)"	1	Venice	1	FALSE		26	1756	11	19	1756	10	12.3155151	45.4408474	1756	1756	FALSE	1756	1756	FALSE
4924	Bagni San Giuliano (by 4 Jul.)	1	Bagni San Giuliano	1	FALSE		4	1781	7	4	1781	7	12.4614207	41.8489591	1782	1782	FALSE	1781	1781	FALSE
4926	Rome (by Easter 1748-1756)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1756	1756	FALSE	1748	1748	FALSE
4926	Florence (?Sep. 1749; Jul. 1753)	1	Florence	1		1	0	0	0	0	0	0	11.2480006	43.7710332						
4926	Carrara (Jan.-May 1756)	2	Carrara	1		1	0	1756	5	0	1756	1	10.097677	44.0793245						
4926	Venice (4 Oct. 1756)	1	Venice	1	FALSE		4	1756	10	4	1756	10	12.3155151	45.4408474						
4927	Padua (11 May; Brown 1142)	1	Padua	1	FALSE		11	1701	5	11	1701	5	11.8767611	45.4064349	1701	1701	FALSE	1701	1701	FALSE
4928	Turin	1	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1749	1749	FALSE	1732	1732	FALSE
4929	"Rome (28 Nov.: presented to the Pope with Lord Henry Fitzgerald,Capt. Peacock; Hippisley corr.MSS)"	1	Rome	1	FALSE		28	1794	11	28	1794	11	12.4801802	41.8723889	1794	1794	FALSE	1794	1794	FALSE
4931				1											1756	1756	FALSE	1755	1755	FALSE
4933	Rome (by 18 Apr.-Jun. 1791)	1	Rome	1	FALSE		0	1791	6	18	1791	4	12.4801802	41.8723889	1792	1792	FALSE	1791	1791	FALSE
4933	Venice (15 Jul.)	2	Venice	1	FALSE		15	1791	7	15	1791	7	12.3155151	45.4408474						
4933	Naples (winter 1791-2)	3	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4934	Venice (by 22 May 1733)	1	Venice	1	FALSE		22	1733	5	22	1733	5	12.3155151	45.4408474	1734	1734	FALSE	1733	1733	FALSE
4934	Turin (Mar. 1734)	2	Turin	1	FALSE		0	1734	3	0	1734	3	7.6868565	45.070312						
4934	Rome (Apr.)	1	Rome	2	FALSE		0	1773	4	0	1773	4	12.4801802	41.8723889	1773	1773	FALSE	1773	1773	FALSE
4935	Florence (by 4 Feb. 1702)	1	Florence	1	FALSE		4	1702	2	4	1702	2	11.2480006	43.7710332	1703	1703	FALSE	1702	1702	FALSE
4935	Rome (by 7 Feb.-2 Jul.-)	2	Rome	1	FALSE		2	1702	7	7	1702	2	12.4801802	41.8723889						
4935	Padua (7 Apr. 1703)	3	Padua	1	FALSE		7	1703	4	7	1703	4	11.8767611	45.4064349						
4935	Florence (-11 May)	4	Florence	1	FALSE		11	1703	5	11	1703	5	11.2480006	43.7710332						
4935	Venice	5	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
4936	Florence (Jul. 1788)	1	Florence	1	FALSE		0	1788	7	0	1788	7	11.2480006	43.7710332	1788	1788	FALSE	1788	1788	FALSE
4936	Venice (1 May 1790-)	1	Venice	2	FALSE		1	1790	5	1	1790	5	12.3155151	45.4408474	1791	1791	FALSE	1790	1790	FALSE
4936	Vicenza (d. 17 Aug. 1791)	2	Vicenza	2	FALSE		0	0	0	0	0	0	11.5354214	45.5454787						
4937	"Capua (9 May: 'Juan Vinceint, ingles'; ASN cra 1257)"	1	Capua	1	FALSE		9	1752	5	9	1752	5	14.2130486	41.1061258	1752	1752	FALSE	1752	1752	FALSE
4938	"Naples (18 Jan.; in the suite of the Duke of Gloucester; World Advertiser, 5 Feb.)"	1	Naples	1	FALSE		18	1787	1	18	1787	1	14.2681244	40.8517746	1787	1787	FALSE	1787	1787	FALSE
4939	"Florence (betw. Aug. 1732,Apr. 1733; Spence Letters, 420)"	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1733	1733	FALSE	1732	1732	FALSE
4939	"Lucca (Jun.-Sep.: 'Vincent an Englishman' a dancer at the opera; anon.jnl.MSS, NLW, MS 18131B, f.44v)"	1	Lucca	2	FALSE		0	1759	9	0	1759	6	10.4950609	43.8376211	1759	1759	FALSE	1759	1759	FALSE
4939	"Capua (31 Oct.: with Capt. Elison,'Darrion',; ASN cra 1259)"	1	Capua	3	FALSE		31	1771	10	31	1771	10	14.2130486	41.1061258	1771	1771	FALSE	1771	1771	FALSE
4939				4											1772	1772	FALSE	1772	1772	FALSE
4940	Venice (16 Mar.; ASV is 767)	1	Venice	1	FALSE		16	1793	3	16	1793	3	12.3155151	45.4408474	1793	1793	FALSE	1793	1793	FALSE
4942				1											1712	1712	FALSE	1710	1710	FALSE
4942				2											1726	1726	FALSE	1725	1725	FALSE
4942				3											1731	1731	FALSE	1730	1730	FALSE
4943	Venice (16 May; ASV is 760)	1	Venice	1	FALSE		16	1779	5	16	1779	5	12.3155151	45.4408474	1779	1779	FALSE	1779	1779	FALSE
4944	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1799	1799	FALSE	1799	1799	FALSE
4946	Rome (-d. 3 Dec. 1770)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1770	1770	FALSE	1738	1738	FALSE
4947	Venice (29 Oct.-19 Nov. 1792)	1	Venice	1	FALSE		19	1792	11	29	1792	10	12.3155151	45.4408474	1793	1793	FALSE	1792	1792	FALSE
4947	"Naples (betw. Dec. 1792,24 Mar. 1793)"	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4948	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1763	1763	FALSE	1763	1763	FALSE
4948	Rome (Dec.)	2	Rome	1	FALSE		0	1763	12	0	1763	12	12.4801802	41.8723889						
4950	Florence (by Feb. 1705)	1	Florence	1	FALSE		0	1705	2	0	1705	2	11.2480006	43.7710332	1706	1706	FALSE	1705	1705	FALSE
4950	Venice (by Jan. 1706) Padua (2 Feb.)	2	Venice	1	FALSE		0	1706	1	0	1706	1	12.3155151	45.4408474						
4953	Naples (7 Feb.: 'about to leave'; ASN E674)	1	Naples	1	FALSE		7	1786	2	7	1786	2	14.2681244	40.8517746	1786	1786	FALSE	1786	1786	FALSE
4953	"Pisa (7 Jan.: Col.,Mrs Wale; Cochrane jnl.MSS)"	1	Pisa	2	FALSE		7	1795	1	7	1795	1	10.4016888	43.7228386	1795	1795	FALSE	1795	1795	FALSE
4955	"Padua (8 Jun.: 'ufficiale Inglese', travelling from Germany to Leghorn; ASV is 783)"	1	Padua	1	FALSE		8	1796	6	8	1796	6	11.8767611	45.4064349	1796	1796	FALSE	1796	1796	FALSE
4956	Venice (15-17 Sep.)	1	Venice	1	FALSE		17	1787	9	15	1787	9	12.3155151	45.4408474	1787	1787	FALSE	1787	1787	FALSE
4956	Loreto (22 Sep.)	2	Loreto	1	FALSE		22	1787	9	22	1787	9	13.6065668	43.4396423						
4956	Rome (-9 Oct.)	3	Rome	1	FALSE		9	1787	10	9	1787	10	12.4801802	41.8723889						
4956	Siena	4	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809						
4956	Florence	5	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
4956	Milan	6	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
4956	Turin (21 Oct.)	7	Turin	1	FALSE		21	1787	10	21	1787	10	7.6868565	45.070312						
4957	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1777	1777	FALSE	1757	1757	FALSE
4958	"Leghorn (settled in Leghorn; R.E.,C.E. Carr, History of the Family of Carr, 1:50)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1771	1771	FALSE	1771	1771	FALSE
4959	Verona (24-26 Dec. 1795)	1	Verona	1	FALSE		26	1795	12	24	1795	12	10.9916215	45.4383842	1796	1796	FALSE	1795	1795	FALSE
4959	Venice (27 Dec. 1795-17 Jan. 1796)	2	Venice	1	FALSE		17	1796	1	27	1795	12	12.3155151	45.4408474						
4959	Rome (-Apr.)	3	Rome	1	FALSE		0	1796	4	0	1796	4	12.4801802	41.8723889						
4959	Rovigo (15 May)	4	Rovigo	1	FALSE		15	1796	5	15	1796	5	11.7902158	45.0698118						
4959	Padua (16 May)	5	Padua	1	FALSE		16	1796	5	16	1796	5	11.8767611	45.4064349						
4959	Venice	6	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
4960	"Rome (SP 85/16, f.471)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1728	1728	FALSE	1728	1728	FALSE
4960				2											1764	1764	FALSE	1764	1764	FALSE
4960	Rome (9 May: dined with Sir William Farington; Farington jnl.MSS)	1	Rome	3	FALSE		9	1765	5	9	1765	5	12.4801802	41.8723889	1765	1765	FALSE	1765	1765	FALSE
4960	Venice (Apr.-May; Grey jnl.MSS 2)	1	Venice	4	FALSE		0	1788	5	0	1788	4	12.3155151	45.4408474	1788	1788	FALSE	1788	1788	FALSE
4960				5											1790	1790	FALSE	1790	1790	FALSE
4960				6											1792	1792	FALSE	1792	1792	FALSE
4960				7											1795	1795	FALSE	1795	1795	FALSE
4962	Venice (Nov.)	1	Venice	1	FALSE		0	1719	11	0	1719	11	12.3155151	45.4408474	1719	1719	FALSE	1719	1719	FALSE
4962	Padua	2	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
4963	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1796	1796	FALSE	1796	1796	FALSE
4964	Florence (May)	1	Florence	1	FALSE		0	1796	5	0	1796	5	11.2480006	43.7710332	1796	1796	FALSE	1796	1796	FALSE
4965	"Venice (May: an Irishman arrived from Rome; SP 99/63, f.350)"	1	Venice	1	FALSE		0	1737	5	0	1737	5	12.3155151	45.4408474	1737	1737	FALSE	1737	1737	FALSE
4965	Venice (Apr./May; Grey jnl.MSS 1)	1	Venice	2	FALSE		0	0	0	0	0	0	12.3155151	45.4408474	1785	1785	FALSE	1785	1785	FALSE
4966	Rome (Dec.)	1	Rome	1	FALSE		0	1790	12	0	1790	12	12.4801802	41.8723889	1790	1790	FALSE	1790	1790	FALSE
4967	Leghorn (-d. Dec. 1781)	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1781	1781	FALSE	1751	1751	FALSE
4968	Venice (8 Dec. 1791)	1	Venice	1	FALSE		8	1791	12	8	1791	12	12.3155151	45.4408474	1792	1792	FALSE	1791	1791	FALSE
4968	Rome (by 14 Jan. 1792)	2	Rome	1	FALSE		14	1792	1	14	1792	1	12.4801802	41.8723889						
4970	Rome (1788)	1	Rome	1	FALSE		0	1788	0	0	1788	0	12.4801802	41.8723889	1806	1806	FALSE	1788	1788	FALSE
4970	Naples (1789)	2	Naples	1	FALSE		0	1789	0	0	1789	0	14.2681244	40.8517746						
4970	Rome (by Nov. 1790)	3	Rome	1	FALSE		0	1790	11	0	1790	11	12.4801802	41.8723889						
4970	Sicily (1792)	4	Sicily	1	FALSE		0	1792	0	0	1792	0	14.0153557	37.5999938						
4970	Naples (by 1 Feb.-Sep. 1793)	5	Naples	1	FALSE		0	1793	9	1	1793	2	14.2681244	40.8517746						
4970	Rome (by Nov. 1793-1806)	6	Rome	1	FALSE		0	1806	0	0	1793	11	12.4801802	41.8723889						
4970	Naples (Nov.-Dec. 1796)	1	Naples	1		6	0	1796	12	0	1796	11	14.2681244	40.8517746						
4970	Florence (Aug. 1806)	1	Florence	1	FALSE		0	1806	8	0	1806	8	11.2480006	43.7710332						
4970	Leghorn	2	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
4970	Milan (1810-11)	1	Milan	2	FALSE		0	1811	0	0	1810	0	9.1859243	45.4654219	1812	1812	FALSE	1810	1810	FALSE
4970	Rome	2	Rome	2	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
4970	Florence	1	Florence	3	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1847	1847	FALSE	1818	1818	FALSE
4970	northern Italy	2	northern Italy	3	FALSE		0	0	0	0	0	0	9.75	44.3666667						
4971	Rome (31 Mar.)	1	Rome	1	FALSE		31	1722	3	31	1722	3	12.4801802	41.8723889	1722	1722	FALSE	1722	1722	FALSE
4971	Naples	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4972	Padua (28 Dec. 1709)	1	Padua	1	FALSE		28	1709	12	28	1709	12	11.8767611	45.4064349	1710	1710	FALSE	1709	1709	FALSE
4973	Venice (by 20 Jan.-Mar. 1730)	1	Venice	1	FALSE		0	1730	3	20	1730	1	12.3155151	45.4408474	1731	1731	FALSE	1730	1730	FALSE
4973	Piacenza	2	Piacenza	1	FALSE		0	0	0	0	0	0	9.6865813	45.0473754						
4973	Padua (11 Jul.)	3	Padua	1	FALSE		11	1730	7	11	1730	7	11.8767611	45.4064349						
4973	Bologna (by 18 Jul.)	4	Bologna	1	FALSE		18	1730	7	18	1730	7	11.3426163	44.494887						
4973	Rome (by 27 Jul.-Aug.)	5	Rome	1	FALSE		0	1730	8	27	1730	7	12.4801802	41.8723889						
4973	Naples (Aug.)	6	Naples	1	FALSE		0	1730	8	0	1730	8	14.2681244	40.8517746						
4973	Rome (-26 Aug.)	7	Rome	1	FALSE		26	1730	8	26	1730	8	12.4801802	41.8723889						
4973	Florence (by 29 Sep.)	8	Florence	1	FALSE		29	1730	9	29	1730	9	11.2480006	43.7710332						
4973	Padua (by 3 Nov.)	9	Padua	1	FALSE		3	1730	11	3	1730	11	11.8767611	45.4064349						
4973	Venice (by 1 Dec. 1730-12 Jan. 1731)	10	Venice	1	FALSE		12	1731	1	1	1730	12	12.3155151	45.4408474						
4973	Genoa	11	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
4974	Turin (7-18 Nov. 1739)	2	Turin	1	FALSE		18	1739	11	7	1739	11	7.6868565	45.070312	1741	1741	FALSE	1739	1739	FALSE
